flowsetUniqueId,siteId,flowsetName,index,frameTime,frameEpoch,frameLen,ethDstOuiResolve,ethDstAddrOuiResolve,ethSrcOuiResolve,ethSrcAddrOuiResolve,ipSrc,ipSrcHost,ipDst,ipDstHost,numFlows,flowsetLength
978,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:37.923505000 Eastern Standard Time",1675367857.923505000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
979,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.263758000 Eastern Standard Time",1675367858.263758000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
980,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.264632000 Eastern Standard Time",1675367858.264632000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
981,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.266062000 Eastern Standard Time",1675367858.266062000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
982,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.626770000 Eastern Standard Time",1675367858.626770000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
983,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.761149000 Eastern Standard Time",1675367858.761149000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
984,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.763176000 Eastern Standard Time",1675367858.763176000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
985,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:38.895858000 Eastern Standard Time",1675367858.895858000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
986,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.252722000 Eastern Standard Time",1675367859.252722000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
987,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.265580000 Eastern Standard Time",1675367859.265580000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
988,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.267133000 Eastern Standard Time",1675367859.267133000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
989,2,Set 1 [id=257] (6 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.278113000 Eastern Standard Time",1675367859.278113000,686,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,6,628
990,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.278113000 Eastern Standard Time",1675367859.278113000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
991,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.766756000 Eastern Standard Time",1675367859.766756000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
992,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:39.769387000 Eastern Standard Time",1675367859.769387000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
993,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.057257000 Eastern Standard Time",1675367860.057257000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
994,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.273229000 Eastern Standard Time",1675367860.273229000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
995,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.275429000 Eastern Standard Time",1675367860.275429000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
996,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.278096000 Eastern Standard Time",1675367860.278096000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
997,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.280794000 Eastern Standard Time",1675367860.280794000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
998,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.770518000 Eastern Standard Time",1675367860.770518000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
999,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.771396000 Eastern Standard Time",1675367860.771396000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1000,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.773558000 Eastern Standard Time",1675367860.773558000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1001,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:40.928051000 Eastern Standard Time",1675367860.928051000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1002,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.271461000 Eastern Standard Time",1675367861.271461000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1003,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.272499000 Eastern Standard Time",1675367861.272499000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1004,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.273982000 Eastern Standard Time",1675367861.273982000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1005,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.285047000 Eastern Standard Time",1675367861.285047000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1006,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.285163000 Eastern Standard Time",1675367861.285163000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1007,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.772128000 Eastern Standard Time",1675367861.772128000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1008,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.775416000 Eastern Standard Time",1675367861.775416000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1009,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:41.808518000 Eastern Standard Time",1675367861.808518000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1010,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.179978000 Eastern Standard Time",1675367862.179978000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1011,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.273416000 Eastern Standard Time",1675367862.273416000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1012,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.274356000 Eastern Standard Time",1675367862.274356000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1013,2,Set 1 [id=257] (8 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.294344000 Eastern Standard Time",1675367862.294344000,894,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,8,836
1014,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.771862000 Eastern Standard Time",1675367862.771862000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1015,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.774476000 Eastern Standard Time",1675367862.774476000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1016,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:42.777101000 Eastern Standard Time",1675367862.777101000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1017,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.128552000 Eastern Standard Time",1675367863.128552000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1018,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.272029000 Eastern Standard Time",1675367863.272029000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1019,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.273614000 Eastern Standard Time",1675367863.273614000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1020,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.365790000 Eastern Standard Time",1675367863.365790000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1021,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.774183000 Eastern Standard Time",1675367863.774183000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1022,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.776051000 Eastern Standard Time",1675367863.776051000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1023,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:43.887915000 Eastern Standard Time",1675367863.887915000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1024,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.071712000 Eastern Standard Time",1675367864.071712000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1025,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.270151000 Eastern Standard Time",1675367864.270151000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1026,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.272015000 Eastern Standard Time",1675367864.272015000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1027,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.312251000 Eastern Standard Time",1675367864.312251000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1028,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.312251000 Eastern Standard Time",1675367864.312251000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1029,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.312492000 Eastern Standard Time",1675367864.312492000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1030,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.312601000 Eastern Standard Time",1675367864.312601000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1031,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.312601000 Eastern Standard Time",1675367864.312601000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1032,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.768986000 Eastern Standard Time",1675367864.768986000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1033,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.771478000 Eastern Standard Time",1675367864.771478000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1034,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:44.773998000 Eastern Standard Time",1675367864.773998000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1035,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.224817000 Eastern Standard Time",1675367865.224817000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1036,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.268294000 Eastern Standard Time",1675367865.268294000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1037,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.269623000 Eastern Standard Time",1675367865.269623000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1038,2,Set 1 [id=257] (11 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.312202000 Eastern Standard Time",1675367865.312202000,1206,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,11,1148
1039,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.312295000 Eastern Standard Time",1675367865.312295000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1040,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.312574000 Eastern Standard Time",1675367865.312574000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1041,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.619252000 Eastern Standard Time",1675367865.619252000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1042,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.773307000 Eastern Standard Time",1675367865.773307000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1043,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:45.774374000 Eastern Standard Time",1675367865.774374000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1044,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.182253000 Eastern Standard Time",1675367866.182253000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1045,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.275774000 Eastern Standard Time",1675367866.275774000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1046,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.307239000 Eastern Standard Time",1675367866.307239000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1047,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.307239000 Eastern Standard Time",1675367866.307239000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1048,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.307518000 Eastern Standard Time",1675367866.307518000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1049,2,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.307518000 Eastern Standard Time",1675367866.307518000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
1050,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.771687000 Eastern Standard Time",1675367866.771687000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1051,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.772437000 Eastern Standard Time",1675367866.772437000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1052,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:46.903603000 Eastern Standard Time",1675367866.903603000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1053,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:47.233168000 Eastern Standard Time",1675367867.233168000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1054,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:47.275925000 Eastern Standard Time",1675367867.275925000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1055,2,Set 1 [id=257] (6 flows),packets-2023-02-02,"Feb  2, 2023 14:57:47.308647000 Eastern Standard Time",1675367867.308647000,686,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,6,628
1056,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:47.644584000 Eastern Standard Time",1675367867.644584000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1057,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:47.768548000 Eastern Standard Time",1675367867.768548000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1058,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:47.800744000 Eastern Standard Time",1675367867.800744000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1059,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:48.272561000 Eastern Standard Time",1675367868.272561000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1060,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:48.273791000 Eastern Standard Time",1675367868.273791000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1061,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:48.306519000 Eastern Standard Time",1675367868.306519000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1062,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:48.724861000 Eastern Standard Time",1675367868.724861000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1063,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:48.767814000 Eastern Standard Time",1675367868.767814000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1064,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:48.818840000 Eastern Standard Time",1675367868.818840000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1065,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:49.136774000 Eastern Standard Time",1675367869.136774000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1066,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:49.270659000 Eastern Standard Time",1675367869.270659000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
1067,2,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:49.314150000 Eastern Standard Time",1675367869.314150000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
